Confusion Matrix (rows=true, cols=predicted)
============================================================

          0    1    2    3    4    5    6    7    8    9
------------------------------------------------------------
  0 |     0   85    0    0    0    0    0    0    0    0 | 0.0%
  1 |     0  126    0    0    0    0    0    0    0    0 | 100.0%
  2 |     0  116    0    0    0    0    0    0    0    0 | 0.0%
  3 |     0  107    0    0    0    0    0    0    0    0 | 0.0%
  4 |     0  110    0    0    0    0    0    0    0    0 | 0.0%
  5 |     0   87    0    0    0    0    0    0    0    0 | 0.0%
  6 |     0   87    0    0    0    0    0    0    0    0 | 0.0%
  7 |     0   99    0    0    0    0    0    0    0    0 | 0.0%
  8 |     0   89    0    0    0    0    0    0    0    0 | 0.0%
  9 |     0   94    0    0    0    0    0    0    0    0 | 0.0%
